m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,g2_cooperative,g2_conditional_cooperator,g2_compensating_cooperator,g2_selfish,g2_sanctioning,g3_cooperative,g3_conditional_cooperator,g3_compensating_cooperator,g3_selfish,g3_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
4,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,3,0,0,0.0745154265619327,True
4,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,2,1,1,0.9035673977905296,False
4,0,0,1,0,1,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,3,0,0.07989855995460714,True
4,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,0,2,1,0,0.14978647144779916,True
4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,2,0.013564859398949195,True
4,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,2,2,0,0,0,2,-0.0040721759265414095,True
4,0,0,0,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,3,0.04848801510610684,True
4,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,3,1,0,0.054804499503079904,True
4,0,0,2,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,3,0,0.05592782407070038,True
4,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,2,0,0,0,2,0.04077865733495482,True
4,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0.07469844313574325,True
4,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,3,0,1,0,0.05525900765681745,True
4,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,1,0.03496332795497827,True
4,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,1,0,0,1,2,-0.014206107816182863,True
4,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,2,1,0,0,1,0.06249036688959705,True
4,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0.062493921118728694,True
4,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0.04832684887543923,True
4,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,1,1,0,0.05721587610026254,True
4,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0.16332058816520784,True
4,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,1,1,0.05536568351561805,True
4,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0.060778657334954765,True
4,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0,0.0652150079604593,True
4,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,3,0,0.058116973799489,True
4,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,3,0.018116973799489077,True
4,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,2,1,0.08022300312478159,True
4,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,2,0,0.06755125780955727,True
4,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,4,-0.019221342665045084,True
4,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,2,0,0.04034479720253817,True
4,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,1,0,0,0.08809613574483868,True
4,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0,2,0,1,0.0678137739530489,True
4,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0.03496332795497824,True
4,0,1,1,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,0.0741590671603554,True
4,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,3,0.5796357884361086,False
4,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0.9191209988377704,False
4,0,1,0,1,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,2,1,1,0,0.03905814843227061,True
4,0,1,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,2,1,0,0.054804499503079904,True
4,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,2,2,0,0,0,0.04379557519797194,True
4,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,1,0,1,0,2,0.8672126360569986,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,4,0,0.02686358006719179,True
4,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,4,0,0,0,0.03828261694202011,True
4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,3,0,0,1,0.025784888394132736,True
4,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,3,0,0.027201267771060054,True
4,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,2,-0.004034248528930554,True
4,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0.09887758469531757,True
4,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,1,0,1,2,0,0.08249129418505977,True
4,1,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,2,0.03536568351561808,True
4,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,2,0.01878705213884146,True
4,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,1,2,0,0,1,0.06212353422103649,True
4,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2,1,0,0.0805252339036597,True
4,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,1,1,2,0.918306453998368,False
4,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0.9502369448153217,False
4,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,2,0.9163201742665289,False
4,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,2,0,0.050208004622088714,True
4,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,2,1,0,0,0.10677061662314406,True
4,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,3,0,0.02689615214827078,True
4,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,2,0,0,0.0199088457331514,True
4,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,3,0.7506046209076289,False
4,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0.20184734182562053,True
4,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,2,0,2,0.7739172803360334,False
4,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,1,2,1,0,0,0.07645484454724094,True
4,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,1,1,0,2,0,0.04321503179085739,True
4,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,1,1,0,2,0,0.05433780876146749,True
4,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,2,-0.000897477245115323,True
4,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,3,0,0,0,0.035262900014227314,True
4,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,2,0.04294465408008597,True
4,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0.08832578390212857,True
4,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,3,0,1,0,0,0.07503009718716726,True
4,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,2,2,0,0,0,0.07498389618791208,True
4,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,2,0.011965622425210914,True
4,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0.046902480511796824,True
4,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,1,2,0.0020522830629338498,True
4,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2,1,0,0.051267630168758085,True
4,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,1,1,0.08417404659355189,True
4,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,4,-0.024072175926541373,True
4,0,0,0,1,1,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,1,2,0,0,1,0.029721393604135362,True
4,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,3,0.04975403388380376,True
4,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3,1,0,0.04134788957033339,True
4,1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,2,2,0,0,0,0.05792149187592905,True
4,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,2,2,0.011438500420434131,True
4,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,1,0,3,0,0,0.6411977797567896,False
4,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,2,1,0,0,0.898209496232993,False
4,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,3,-0.0022748759676444134,True
4,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,2,0,2,0,0,0.9373712891741074,False
4,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,2,1,0,1,0,0.26643262930924844,False
4,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,2,1,0.04154047050398183,True
4,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,2,0.04077865733495482,True
4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,1,0,0,3,0,0.12332058816520804,True
4,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0.038268187137122885,True
4,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,2,0,0,0.0680961357448387,True
4,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,1,0,1,2,0.878484441843587,False
4,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,1,1,0.062052283062933755,True
4,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,1,1,0.04358710558010423,True
4,1,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,1,1,0,0.07607011537858178,True
4,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,1,1,0.9448607264823782,False
4,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,2,0.038131804572679825,True
4,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0.517549808667136,False
4,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,2,0,1,0.1380856476888021,True
4,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,1,3,0,0.032328120207283144,True
4,0,1,1,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,3,0,0.10760056426778124,True
4,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0.12780765865041108,True
4,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,1,0,1,0,0.06318270801901445,True
4,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,0,1,1,0.06143031982597821,True
4,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,2,0,0,0.9081731485538695,False
4,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,3,0,0.03592782407345853,True
4,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,3,0,0,1,0.031235609766850827,True
4,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,3,0,0,0,1,0.062415889532443196,True
4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,2,0.8820321418399368,False
4,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,2,0,1,0.009168962377852927,True
4,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,3,1,0.031648585129738845,True
4,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,2,0,2,0,0.055956778675316995,True
4,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,3,1,0,0.8792914573541749,False
4,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,3,0,1,0,0.032889823295085684,True
4,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,2,0,0.0722997530329525,True
4,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3,0,1,0.062415889532443196,True
4,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,0,0,1,0.04155358471687539,True
4,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,2,0,1,0,1,0.904863769631974,False
4,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,1,3,0,0.03811697379948902,True
4,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,2,0,0,0.08059551394942113,True
4,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2,1,0.058295119572974854,True
4,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0.06539045357675743,True
4,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,2,2,0,0,0,0.08379557519797189,True
4,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,2,0,0.07452912703100617,True
4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0.9071531443650918,False
4,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,2,0,1,1,0,0.07061328098644339,True
4,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2,2,0,0.048102844874140405,True
4,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,2,0,1,0,0.03421778840523091,True
4,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,1,0,3,0,0,0.08781164056618151,True
4,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0.04957964190224418,True
4,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3,1,0,0.42464387430982975,True
4,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0.058325942573785095,True
4,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,1,0.051648585129738814,True
4,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,2,0.04077865733495482,True
4,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,2,1,0.05787300389366481,True
4,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,3,0,1,0,0.04452335913449817,True
4,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,2,1,0,0,1,0.06602771344242665,True
4,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,2,0,0,0.10233387132301426,True
4,0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0.9434593296966338,False
4,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,2,1,0,0.10241291428333874,True
4,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0.05044164342759486,True
4,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,2,0,0.07775516798836901,True
4,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,1,2,0,0,1,0.07915012834669245,True
4,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,3,0,0.04916001556035203,True
4,0,0,1,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0.03887076691370803,True
4,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,3,0,0,0.17711818122150477,True
4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0.9374100692377303,False
4,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2,0.038131804572679825,True
4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,1,1,1,1,0,0.016275208886304664,True
4,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,2,1,1,0,0.08883004426260056,True
4,0,1,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0.06130775792577748,True
4,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0.03193980401976528,True
4,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,2,1,0,1,0.01300659745697696,True
4,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,3,0,1,0.9273902972146775,False
4,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,1,3,0,0,0,0.02526368447324864,True
4,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,1,0,1,0.02752842701649115,True
4,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,2,0,0,1,1,0.0020522830629338476,True
4,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,2,2,0,0,0,0.08957353954619372,True
4,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,2,1,0,0,0.9276541256573183,False
4,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,3,0,1,0.012189117648897024,True
4,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,3,0,0,0.07382539812293537,True
4,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,2,1,0,1,0,0.10533464543520482,True
4,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0.10312017646985228,True
4,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,4,0,0.04623274182818077,True
4,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,2,0,0,2,0,0.07301554545551457,True
4,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,2,0,0,0.06337451002695112,True
4,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,2,1,0,0.041667168250454065,True
4,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0.1013104012396671,True
4,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,2,0.022052283062933817,True
4,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,1,3,0,0,0,0.09734019857421507,True
4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,1,1,1,1,0.03997464083015655,True
4,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,1,2,0,1,0.06933213589042785,True
4,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0.1333242012438493,True
4,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,3,0,0,0,1,0.10760056426778129,True
4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,1,0,1,2,0,0.8786121222963394,False
4,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,2,2,0,0.02769508483621005,True
4,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0.8106046209076289,False
4,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,3,0.028998195324300813,True
4,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,1,2,1,0.8778627928498284,False
4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,0,1,1,0.05894211832637529,True
4,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,1,1,2,0,0,0.10313270950577093,True
4,0,1,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,1,1,0,0.07905814843227055,True
4,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,2,0.022052283062933817,True
4,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,1,1,0,0.06823320016567314,True
4,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0.011357298465010823,True
4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,3,0,1,0,0,0.08021473736092351,True
4,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,3,0,0.05157619916843091,True
4,0,1,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,2,0,0,2,0.007724081354264591,True
4,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,4,0,0,0,0,0.07989855995460707,True
4,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,2,0,1,0.9269483222016669,False
4,0,0,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,2,2,0,0.3723448698452067,True
4,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,2,0.042424740120043845,True
4,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,3,0.04975403388380376,True
4,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1,2,0.015365683515618112,True
4,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0.05775234406310457,True
4,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,4,0,0.06724375,True
4,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,2,1,0.8065652905410774,False
4,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,2,0,0,2,0,0.06619581722830152,True
4,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,2,0,0,0,2,0.03828795613877403,True
4,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,2,0,0.02615242303415438,True
4,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,1,1,1,0.060030642187083566,True
4,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,2,0.8116618475200295,False
4,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,2,0,0.042678525615535395,True
4,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0.0687159722222222,True
4,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,3,0,0,0.0745154265619327,True
4,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,2,0.020523434788741957,True
4,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,2,0,1,1,0.019122242895642884,True
4,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,2,0,0.049292097330890426,True
4,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0.007705418931378994,True
4,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0.027600564267781433,True
4,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,1,0,1,0,2,0.1384709486108322,True
4,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0,3,0.06552537011644124,True
4,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0.13584171718970223,True
4,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,1,0,0,0.0578722054783789,True
4,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,2,0,0.04619581722830155,True
4,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,2,0.017724887209101984,True
4,0,2,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,1,0.052058112828603856,True
4,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,1,2,1,0.9032245367793096,False
4,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0.05536568351561805,True
4,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,2,0.024583447526068385,True
